"device_twin_variable_history_id","device_twin_id","customer_id","device_twin_variable_id","name","category","type","kind","value","unit","meta","created_at","alias"
"00000000-64f9-15ce-1bfe-38001fbc5023","ed33d4cc-3f74-4281-a44b-b1e01f403a8b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-9e52-99b0-55001f71885d","Água Quente","consumption","water","hot","0.026","m³",NULL,"2023-09-07 00:14:06.397","auxiliary"
"00000000-64f9-15ce-1bfe-38001fbc5024","ed33d4cc-3f74-4281-a44b-b1e01f403a8b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-9e52-99b0-55001f71885e","Água Fria","consumption","water","cold","0.001","m³",NULL,"2023-09-07 00:14:06.413","auxiliary"
"00000000-64f9-15ce-1bfe-38001fbc5025","ed33d4cc-3f74-4281-a44b-b1e01f403a8b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-9e52-99b0-55001f718860","Água Medida","consumption","water","cold","0.027","m³",NULL,"2023-09-07 00:14:06.419","total"
"00000000-64f9-15ce-1bfe-38001fbc5026","ed33d4cc-3f74-4281-a44b-b1e01f403a8b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-9e52-99b0-55001f718862","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 00:14:06.425","info"
"00000000-64f9-15d6-1bfe-38001fbc5028","ed33d4cc-3f74-4281-a44b-b1e01f403a8b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-9e52-99b0-55001f71885d","Água Quente","consumption","water","hot","0.026","m³",NULL,"2023-09-07 00:14:14.956","auxiliary"
"00000000-64f9-15d6-1bfe-38001fbc5029","ed33d4cc-3f74-4281-a44b-b1e01f403a8b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-9e52-99b0-55001f71885e","Água Fria","consumption","water","cold","0.001","m³",NULL,"2023-09-07 00:14:14.967","auxiliary"
"00000000-64f9-15d6-1bfe-38001fbc502a","ed33d4cc-3f74-4281-a44b-b1e01f403a8b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-9e52-99b0-55001f718860","Água Medida","consumption","water","cold","0.027","m³",NULL,"2023-09-07 00:14:14.975","total"
"00000000-64f9-15d6-1bfe-38001fbc502b","ed33d4cc-3f74-4281-a44b-b1e01f403a8b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-9e52-99b0-55001f718862","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 00:14:14.981","info"
"00000000-64f9-1682-1bfe-38001fbc502d","3585e458-39aa-47d0-8041-d37f24615d43","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-9959-1bfe-38001fbc0935","Gás Medido","consumption","gas","any","11.38","m³",NULL,"2023-09-07 00:17:06.241","total"
"00000000-64f9-1682-1bfe-38001fbc502e","3585e458-39aa-47d0-8041-d37f24615d43","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-9959-1bfe-38001fbc0936","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 00:17:06.254","info"
"00000000-64f9-1831-99b0-55001f71e20f","07aa43d8-dff6-4da2-8c2a-31a7665f3545","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a0cc-99b0-55001f71888a","Água Quente","consumption","water","hot","6.326","m³",NULL,"2023-09-07 00:24:17.675","auxiliary"
"00000000-64f9-1831-99b0-55001f71e210","07aa43d8-dff6-4da2-8c2a-31a7665f3545","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a0cc-99b0-55001f71888b","Água Fria","consumption","water","cold","6.792","m³",NULL,"2023-09-07 00:24:17.69","auxiliary"
"00000000-64f9-1831-99b0-55001f71e211","07aa43d8-dff6-4da2-8c2a-31a7665f3545","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a0cc-99b0-55001f71888c","Água Medida","consumption","water","cold","13.118","m³",NULL,"2023-09-07 00:24:17.703","total"
"00000000-64f9-1831-99b0-55001f71e212","07aa43d8-dff6-4da2-8c2a-31a7665f3545","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a0cc-99b0-55001f71888e","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 00:24:17.711","info"
"00000000-64f9-18b8-1bfe-38001fbc5031","008bb0a5-c33b-4fc3-975f-3dd35139d13e","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a15d-1bfe-38001fbbf6a9","Água Quente","consumption","water","hot","11.769","m³",NULL,"2023-09-07 00:26:32.488","auxiliary"
"00000000-64f9-18b8-1bfe-38001fbc5032","008bb0a5-c33b-4fc3-975f-3dd35139d13e","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a15d-1bfe-38001fbbf6aa","Água Fria","consumption","water","cold","10.672","m³",NULL,"2023-09-07 00:26:32.494","auxiliary"
"00000000-64f9-18b8-1bfe-38001fbc5033","008bb0a5-c33b-4fc3-975f-3dd35139d13e","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a15d-1bfe-38001fbbf6ab","Água Medida","consumption","water","cold","22.441","m³",NULL,"2023-09-07 00:26:32.521","total"
"00000000-64f9-18b8-1bfe-38001fbc5034","008bb0a5-c33b-4fc3-975f-3dd35139d13e","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a15d-1bfe-38001fbbf6ae","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 00:26:32.53","info"
"00000000-64f9-198c-99b0-55001f71e214","10529b36-69f0-4513-8cab-d1b120a59ab8","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-f683-1bfe-38001fbbfadc","Água Quente","consumption","water","hot","5.005","m³",NULL,"2023-09-07 00:30:04.645","auxiliary"
"00000000-64f9-198c-99b0-55001f71e215","10529b36-69f0-4513-8cab-d1b120a59ab8","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-f683-1bfe-38001fbbfadd","Água Fria","consumption","water","cold","4.574","m³",NULL,"2023-09-07 00:30:04.659","auxiliary"
"00000000-64f9-198c-99b0-55001f71e216","10529b36-69f0-4513-8cab-d1b120a59ab8","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-f683-1bfe-38001fbbfade","Água Medida","consumption","water","cold","9.579","m³",NULL,"2023-09-07 00:30:04.669","total"
"00000000-64f9-198c-99b0-55001f71e217","10529b36-69f0-4513-8cab-d1b120a59ab8","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-f683-1bfe-38001fbbfae0","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 00:30:04.682","info"
"00000000-64f9-1a1b-99b0-55001f71e21e","8dfe7929-d001-4793-891f-fe9cae31f186","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-9ce4-1bfe-38001fbc0957","Gás Medido","consumption","gas","any","0.01","m³",NULL,"2023-09-07 00:32:27.621","total"
"00000000-64f9-1a1b-99b0-55001f71e21f","8dfe7929-d001-4793-891f-fe9cae31f186","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-9ce4-1bfe-38001fbc0958","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 00:32:27.628","info"
"00000000-64f9-1b1c-1bfe-38001fbc5036","65145232-a0b9-4c7f-8a65-e206dc5fe620","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-35c0-94a4-0f01e78d76c4","Gás Medido","consumption","gas","any","2.22","m³",NULL,"2023-09-07 00:36:44.833","total"
"00000000-64f9-1b1c-1bfe-38001fbc5037","65145232-a0b9-4c7f-8a65-e206dc5fe620","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-35c0-94a4-0f01e78d76c5","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 00:36:44.843","info"
"00000000-64f9-1ba8-1bfe-38001fbc5039","c5e9fe84-96cf-40c7-b272-bbe24b3b2451","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-9e7a-99b0-55001f719c99","Gás Medido","consumption","gas","any","45.98","m³",NULL,"2023-09-07 00:39:04.931","total"
"00000000-64f9-1ba8-1bfe-38001fbc503a","c5e9fe84-96cf-40c7-b272-bbe24b3b2451","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-9e7a-99b0-55001f719c9a","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 00:39:04.937","info"
"00000000-64f9-1c5f-1bfe-38001fbc503c","f7042b50-550f-4dee-92a9-c5fe9afe746f","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a4f9-99b0-55001f7188f2","Água Quente","consumption","water","hot","7.248","m³",NULL,"2023-09-07 00:42:07.461","auxiliary"
"00000000-64f9-1c5f-1bfe-38001fbc503d","f7042b50-550f-4dee-92a9-c5fe9afe746f","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a4f9-99b0-55001f7188f3","Água Fria","consumption","water","cold","6.761","m³",NULL,"2023-09-07 00:42:07.478","auxiliary"
"00000000-64f9-1c5f-1bfe-38001fbc503e","f7042b50-550f-4dee-92a9-c5fe9afe746f","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a4f9-99b0-55001f7188f4","Água Medida","consumption","water","cold","14.009","m³",NULL,"2023-09-07 00:42:07.491","total"
"00000000-64f9-1c5f-1bfe-38001fbc503f","f7042b50-550f-4dee-92a9-c5fe9afe746f","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a4f9-99b0-55001f7188f6","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 00:42:07.497","info"
"00000000-64f9-1c68-99b0-55001f71e221","f7042b50-550f-4dee-92a9-c5fe9afe746f","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a4f9-99b0-55001f7188f2","Água Quente","consumption","water","hot","7.248","m³",NULL,"2023-09-07 00:42:16.007","auxiliary"
"00000000-64f9-1c68-99b0-55001f71e222","f7042b50-550f-4dee-92a9-c5fe9afe746f","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a4f9-99b0-55001f7188f3","Água Fria","consumption","water","cold","6.761","m³",NULL,"2023-09-07 00:42:16.018","auxiliary"
"00000000-64f9-1c68-99b0-55001f71e223","f7042b50-550f-4dee-92a9-c5fe9afe746f","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a4f9-99b0-55001f7188f4","Água Medida","consumption","water","cold","14.009","m³",NULL,"2023-09-07 00:42:16.027","total"
"00000000-64f9-1c68-99b0-55001f71e224","f7042b50-550f-4dee-92a9-c5fe9afe746f","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a4f9-99b0-55001f7188f6","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 00:42:16.031","info"
"00000000-64f9-1ef4-1bfe-38001fbc5042","2246192a-0f9b-4758-b6c3-87e4e26206eb","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a799-1bfe-38001fbbf718","Água Quente","consumption","water","hot","0.001","m³",NULL,"2023-09-07 00:53:08.542","auxiliary"
"00000000-64f9-1ef4-1bfe-38001fbc5043","2246192a-0f9b-4758-b6c3-87e4e26206eb","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a799-1bfe-38001fbbf719","Água Fria","consumption","water","cold","0.001","m³",NULL,"2023-09-07 00:53:08.557","auxiliary"
"00000000-64f9-1ef4-1bfe-38001fbc5044","2246192a-0f9b-4758-b6c3-87e4e26206eb","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a799-1bfe-38001fbbf71a","Água Medida","consumption","water","cold","0.002","m³",NULL,"2023-09-07 00:53:08.564","total"
"00000000-64f9-1ef4-1bfe-38001fbc5045","2246192a-0f9b-4758-b6c3-87e4e26206eb","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a799-1bfe-38001fbbf71c","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 00:53:08.57","info"
"00000000-64f9-1efd-99b0-55001f71e226","2246192a-0f9b-4758-b6c3-87e4e26206eb","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a799-1bfe-38001fbbf718","Água Quente","consumption","water","hot","0.001","m³",NULL,"2023-09-07 00:53:17.107","auxiliary"
"00000000-64f9-1efd-99b0-55001f71e227","2246192a-0f9b-4758-b6c3-87e4e26206eb","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a799-1bfe-38001fbbf719","Água Fria","consumption","water","cold","0.001","m³",NULL,"2023-09-07 00:53:17.116","auxiliary"
"00000000-64f9-1efd-99b0-55001f71e228","2246192a-0f9b-4758-b6c3-87e4e26206eb","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a799-1bfe-38001fbbf71a","Água Medida","consumption","water","cold","0.002","m³",NULL,"2023-09-07 00:53:17.124","total"
"00000000-64f9-1efd-99b0-55001f71e229","2246192a-0f9b-4758-b6c3-87e4e26206eb","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-a799-1bfe-38001fbbf71c","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 00:53:17.132","info"
"00000000-64f9-237b-99b0-55001f71e22b","f416e7cf-1d6e-4298-b0b8-b87109b7f390","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-faa3-99b0-55001f719ebb","Gás Medido","consumption","gas","any","64.19","m³",NULL,"2023-09-07 01:12:27.905","total"
"00000000-64f9-237b-99b0-55001f71e22c","f416e7cf-1d6e-4298-b0b8-b87109b7f390","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-faa3-99b0-55001f719ebc","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 01:12:27.918","info"
"00000000-64f9-23eb-99b0-55001f71e22e","8a7209ff-a506-4ca0-9cd6-d4e7098bed95","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-a6c5-99b0-55001f719ccc","Gás Medido","consumption","gas","any","21.94","m³",NULL,"2023-09-07 01:14:19.685","total"
"00000000-64f9-23eb-99b0-55001f71e22f","8a7209ff-a506-4ca0-9cd6-d4e7098bed95","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-a6c5-99b0-55001f719ccd","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 01:14:19.693","info"
"00000000-64f9-23f3-1bfe-38001fbc5049","8a7209ff-a506-4ca0-9cd6-d4e7098bed95","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-a6c5-99b0-55001f719ccc","Gás Medido","consumption","gas","any","21.94","m³",NULL,"2023-09-07 01:14:27.081","total"
"00000000-64f9-23f3-1bfe-38001fbc504a","8a7209ff-a506-4ca0-9cd6-d4e7098bed95","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-a6c5-99b0-55001f719ccd","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 01:14:27.087","info"
"00000000-64f9-24da-99b0-55001f71e231","93932849-f96c-43dd-a296-d3d7dc852b6b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-ad63-1bfe-38001fbbf77e","Água Quente","consumption","water","hot","4.54","m³",NULL,"2023-09-07 01:18:18.776","auxiliary"
"00000000-64f9-24da-99b0-55001f71e232","93932849-f96c-43dd-a296-d3d7dc852b6b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-ad63-1bfe-38001fbbf77f","Água Fria","consumption","water","cold","1.871","m³",NULL,"2023-09-07 01:18:18.794","auxiliary"
"00000000-64f9-24da-99b0-55001f71e233","93932849-f96c-43dd-a296-d3d7dc852b6b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-ad63-1bfe-38001fbbf781","Água Medida","consumption","water","cold","6.411","m³",NULL,"2023-09-07 01:18:18.802","total"
"00000000-64f9-24da-99b0-55001f71e234","93932849-f96c-43dd-a296-d3d7dc852b6b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-ad63-1bfe-38001fbbf782","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 01:18:18.809","info"
"00000000-64f9-2b25-1bfe-38001fbc504f","bc44c05f-f76f-4b54-bda7-0e8002313c5b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-b3b5-1bfe-38001fbbf7e2","Água Quente","consumption","water","hot","3.869","m³",NULL,"2023-09-07 01:45:09.272","auxiliary"
"00000000-64f9-2b25-1bfe-38001fbc5050","bc44c05f-f76f-4b54-bda7-0e8002313c5b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-b3b5-1bfe-38001fbbf7e3","Água Fria","consumption","water","cold","0.001","m³",NULL,"2023-09-07 01:45:09.282","auxiliary"
"00000000-64f9-2b25-1bfe-38001fbc5051","bc44c05f-f76f-4b54-bda7-0e8002313c5b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-b3b5-1bfe-38001fbbf7e4","Água Medida","consumption","water","cold","3.87","m³",NULL,"2023-09-07 01:45:09.288","total"
"00000000-64f9-2b25-1bfe-38001fbc5052","bc44c05f-f76f-4b54-bda7-0e8002313c5b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-b3b5-1bfe-38001fbbf7e6","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 01:45:09.293","info"
"00000000-64f9-2d6f-1bfe-38001fbc5055","5084af2e-34c7-4d72-b515-870827dbe5ba","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-046f-99b0-55001f719f34","Gás Medido","consumption","gas","any","11.89","m³",NULL,"2023-09-07 01:54:55.009","total"
"00000000-64f9-2d6f-1bfe-38001fbc5056","5084af2e-34c7-4d72-b515-870827dbe5ba","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-046f-99b0-55001f719f35","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 01:54:55.017","info"
"00000000-64f9-2d73-1bfe-38001fbc5058","79afef86-3c9f-4229-bfbb-01e899670139","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-b043-1bfe-38001fbc09e4","Gás Medido","consumption","gas","any","78.07","m³",NULL,"2023-09-07 01:54:59.271","total"
"00000000-64f9-2d73-1bfe-38001fbc5059","79afef86-3c9f-4229-bfbb-01e899670139","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-b043-1bfe-38001fbc09e5","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 01:54:59.281","info"
"00000000-64f9-2d7a-1bfe-38001fbc505b","79afef86-3c9f-4229-bfbb-01e899670139","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-b043-1bfe-38001fbc09e4","Gás Medido","consumption","gas","any","78.07","m³",NULL,"2023-09-07 01:55:06.684","total"
"00000000-64f9-2d7a-1bfe-38001fbc505c","79afef86-3c9f-4229-bfbb-01e899670139","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-b043-1bfe-38001fbc09e5","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 01:55:06.688","info"
"00000000-64f9-2f00-99b0-55001f71e23a","04e78acc-a0b4-4d16-8581-9704e4c9dc0b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-5d70-99b0-55001f719ad0","Gás Medido","consumption","gas","any","0.51","m³",NULL,"2023-09-07 02:01:36.472","total"
"00000000-64f9-2f00-99b0-55001f71e23b","04e78acc-a0b4-4d16-8581-9704e4c9dc0b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-5d70-99b0-55001f719ad1","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 02:01:36.479","info"
"00000000-64f9-308b-1bfe-38001fbc5060","cdec2378-91ee-4101-8b55-25957aafc726","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-07c6-1bfe-38001fbc0ca1","Gás Medido","consumption","gas","any","55.91","m³",NULL,"2023-09-07 02:08:11.943","total"
"00000000-64f9-308b-1bfe-38001fbc5061","cdec2378-91ee-4101-8b55-25957aafc726","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-07c6-1bfe-38001fbc0ca2","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 02:08:11.95","info"
"00000000-64f9-3093-1bfe-38001fbc5063","cdec2378-91ee-4101-8b55-25957aafc726","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-07c6-1bfe-38001fbc0ca1","Gás Medido","consumption","gas","any","55.91","m³",NULL,"2023-09-07 02:08:19.36","total"
"00000000-64f9-3093-1bfe-38001fbc5064","cdec2378-91ee-4101-8b55-25957aafc726","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-07c6-1bfe-38001fbc0ca2","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 02:08:19.368","info"
"00000000-64f9-3401-1bfe-38001fbc5066","c82c4794-2fe5-4ad6-8719-ec19047e5e17","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-bca1-99b0-55001f718a10","Água Quente","consumption","water","hot","4.606","m³",NULL,"2023-09-07 02:22:57.612","auxiliary"
"00000000-64f9-3401-1bfe-38001fbc5067","c82c4794-2fe5-4ad6-8719-ec19047e5e17","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-bca1-99b0-55001f718a11","Água Fria","consumption","water","cold","3.603","m³",NULL,"2023-09-07 02:22:57.623","auxiliary"
"00000000-64f9-3401-1bfe-38001fbc5068","c82c4794-2fe5-4ad6-8719-ec19047e5e17","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-bca1-99b0-55001f718a13","Água Medida","consumption","water","cold","8.209","m³",NULL,"2023-09-07 02:22:57.631","total"
"00000000-64f9-3401-1bfe-38001fbc5069","c82c4794-2fe5-4ad6-8719-ec19047e5e17","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-bca1-99b0-55001f718a14","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 02:22:57.635","info"
"00000000-64f9-348d-99b0-55001f71e23f","cea287e3-a8b3-4ace-8126-674d13793e0b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-0bba-1bfe-38001fbc0cc7","Gás Medido","consumption","gas","any","0.02","m³",NULL,"2023-09-07 02:25:17.024","total"
"00000000-64f9-348d-99b0-55001f71e240","cea287e3-a8b3-4ace-8126-674d13793e0b","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64ea-0bba-1bfe-38001fbc0cc8","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 02:25:17.031","info"
"00000000-64f9-36e2-99b0-55001f71e243","65cbafdc-6b1f-4865-98c7-16a810a99bfd","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-6554-1bfe-38001fbc081d","Gás Medido","consumption","gas","any","25.6","m³",NULL,"2023-09-07 02:35:14.748","total"
"00000000-64f9-36e2-99b0-55001f71e244","65cbafdc-6b1f-4865-98c7-16a810a99bfd","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-6554-1bfe-38001fbc081e","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 02:35:14.756","info"
"00000000-64f9-36ea-1bfe-38001fbc506f","65cbafdc-6b1f-4865-98c7-16a810a99bfd","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-6554-1bfe-38001fbc081d","Gás Medido","consumption","gas","any","25.6","m³",NULL,"2023-09-07 02:35:22.18","total"
"00000000-64f9-36ea-1bfe-38001fbc5070","65cbafdc-6b1f-4865-98c7-16a810a99bfd","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-6554-1bfe-38001fbc081e","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 02:35:22.19","info"
"00000000-64f9-398b-99b0-55001f71e246","cfd26bf8-b703-4e5e-b994-842042cfa7b1","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-c229-99b0-55001f718a62","Água Quente","consumption","water","hot","1.985","m³",NULL,"2023-09-07 02:46:35.484","auxiliary"
"00000000-64f9-398b-99b0-55001f71e247","cfd26bf8-b703-4e5e-b994-842042cfa7b1","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-c229-99b0-55001f718a63","Água Fria","consumption","water","cold","0.001","m³",NULL,"2023-09-07 02:46:35.49","auxiliary"
"00000000-64f9-398b-99b0-55001f71e248","cfd26bf8-b703-4e5e-b994-842042cfa7b1","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-c229-99b0-55001f718a64","Água Medida","consumption","water","cold","1.986","m³",NULL,"2023-09-07 02:46:35.497","total"
"00000000-64f9-398b-99b0-55001f71e249","cfd26bf8-b703-4e5e-b994-842042cfa7b1","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-c229-99b0-55001f718a66","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 02:46:35.505","info"
"00000000-64f9-3992-99b0-55001f71e24b","cfd26bf8-b703-4e5e-b994-842042cfa7b1","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-c229-99b0-55001f718a62","Água Quente","consumption","water","hot","1.985","m³",NULL,"2023-09-07 02:46:42.904","auxiliary"
"00000000-64f9-3992-99b0-55001f71e24c","cfd26bf8-b703-4e5e-b994-842042cfa7b1","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-c229-99b0-55001f718a63","Água Fria","consumption","water","cold","0.001","m³",NULL,"2023-09-07 02:46:42.919","auxiliary"
"00000000-64f9-3992-99b0-55001f71e24d","cfd26bf8-b703-4e5e-b994-842042cfa7b1","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-c229-99b0-55001f718a64","Água Medida","consumption","water","cold","1.986","m³",NULL,"2023-09-07 02:46:42.926","total"
"00000000-64f9-3992-99b0-55001f71e24e","cfd26bf8-b703-4e5e-b994-842042cfa7b1","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-c229-99b0-55001f718a66","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 02:46:42.929","info"
"00000000-64f9-399a-1bfe-38001fbc5073","cfd26bf8-b703-4e5e-b994-842042cfa7b1","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-c229-99b0-55001f718a62","Água Quente","consumption","water","hot","1.985","m³",NULL,"2023-09-07 02:46:50.346","auxiliary"
"00000000-64f9-399a-1bfe-38001fbc5074","cfd26bf8-b703-4e5e-b994-842042cfa7b1","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-c229-99b0-55001f718a63","Água Fria","consumption","water","cold","0.001","m³",NULL,"2023-09-07 02:46:50.356","auxiliary"
"00000000-64f9-399a-1bfe-38001fbc5075","cfd26bf8-b703-4e5e-b994-842042cfa7b1","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-c229-99b0-55001f718a64","Água Medida","consumption","water","cold","1.986","m³",NULL,"2023-09-07 02:46:50.374","total"
"00000000-64f9-399a-1bfe-38001fbc5076","cfd26bf8-b703-4e5e-b994-842042cfa7b1","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e7-c229-99b0-55001f718a66","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 02:46:50.388","info"
"00000000-64f9-42ac-99b0-55001f71e252","86bcd9a1-f7bc-4aec-bd0e-de831e78c3e0","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-712c-1bfe-38001fbc0861","Gás Medido","consumption","gas","any","13.49","m³",NULL,"2023-09-07 03:25:32.932","total"
"00000000-64f9-42ac-99b0-55001f71e253","86bcd9a1-f7bc-4aec-bd0e-de831e78c3e0","00000000-6360-4bbb-f78c-b5001f9e006c","00000000-64e9-712c-1bfe-38001fbc0862","Bateria","hardware","battery","any","3.2","V",NULL,"2023-09-07 03:25:32.945","info"
